error
201.83913470015315
1.6173982798383768
4.160598316899399
27.694090292197366
679.6117208716637
37.1178006538907
38.306267574565865
11.434609742305216
200.26531591628608
26.03970968328375
475.2664579120081
48.099490043044185
4.11032906513242
2.246926427726832
0.6436855227236288
352.54311894026483
55.26959824631465
4.720719853054722
703.3214669357789
962.8498424071516
16.309577187753252
21.262071802332052
17.037387949501777
42175.86502301117
1.2332730831449954
1.348797756726153
1.2050684205479492
2.492400334102913
1.173908315317829
0.4852204804830015
5.678503652639236
9.55989832216793
0.39280212439590506
0.5099499199024076
1.3854870366209027
2.8508802125204205
1817.3440124944184
0.8316153137555778
44.02474771709029
3.779495335418529
19.889407667682033
126.13356416700998
60.576679493598846
5135.116021921877
5.495251738271398
91.31090188714197
115.74042913444423
200.6163580517756
1.2909522998402287
2.5833330042463856
37.159433769831146
23.25814213470306
1.1979456344661688
