,val_loss,val_acc,loss,acc
0,2.2868998050689697,0.008474576286971569,2.2990475783558013,0.0009433962287580442
1,2.2707324028015137,0.05649717524647713,2.283715472431303,0.03207547171217091
2,2.2526097297668457,0.10734463483095169,2.266827305307928,0.08333333342705133
3,2.2319202423095703,0.1355932205915451,2.2478620724108236,0.1437106916739506
4,2.208106756210327,0.16949152946472168,2.2258660589374086,0.17075471714982446
5,2.1799988746643066,0.17796610295772552,2.1998277892106732,0.2000000001124616
6,2.1466965675354004,0.18644067645072937,2.1682166891277963,0.21572327060894397
7,2.1074349880218506,0.24011299014091492,2.1304039361341944,0.23427672937231245
8,2.062156915664673,0.3531073331832886,2.085699676117807,0.30157232700653797
9,2.009608268737793,0.38418078422546387,2.0329246314066762,0.4116352201257862
10,1.947398066520691,0.41525423526763916,1.9731258542282777,0.43301886822442587
11,1.8750653266906738,0.46045199036598206,1.9046904034584573,0.45754717018619273
12,1.795197606086731,0.5028248429298401,1.8283172506956185,0.4924528299262689
13,1.711137294769287,0.5480226278305054,1.7456860621770223,0.557861634695305
14,1.629223108291626,0.5480226278305054,1.658003975760262,0.5827044019159281
15,1.5397261381149292,0.590395450592041,1.5713425009505553,0.5949685524844524
16,1.4566473960876465,0.596045196056366,1.4789000877044485,0.6283018874672224
17,1.3752645254135132,0.598870038986206,1.3906188192607472,0.6311320747969286
18,1.3020364046096802,0.596045196056366,1.3056893114773733,0.6314465417801959
19,1.2409803867340088,0.604519784450531,1.2277099167026064,0.6374213835728243
20,1.1858537197113037,0.598870038986206,1.1604930598780794,0.6377358492065526
21,1.1469323635101318,0.604519784450531,1.1087164844356994,0.6383647797242651
22,1.1198554039001465,0.604519784450531,1.0675538775306077,0.6396226421842035
23,1.1007990837097168,0.604519784450531,1.037870368267755,0.6411949680286384
24,1.0829304456710815,0.604519784450531,1.0138288175534902,0.6427672946228171
25,1.0639516115188599,0.604519784450531,0.9975141097914498,0.641509434487085
26,1.0575920343399048,0.604519784450531,0.9893060754680034,0.6405660384106187
27,1.058374047279358,0.598870038986206,0.9741402291651792,0.6408805026948077
28,1.0289937257766724,0.596045196056366,0.9632928726058336,0.6396226410595875
29,1.039616346359253,0.598870038986206,0.9596375682818815,0.6380503151401784
30,1.0121625661849976,0.596045196056366,0.9517452652349412,0.6374213834978499
31,1.0166245698928833,0.6016949415206909,0.9647574275544605,0.6342767293348253
32,1.0106228590011597,0.6016949415206909,0.9475304689047471,0.6358490563788504
33,0.9949628114700317,0.596045196056366,0.9365769213850393,0.6371069183889425
34,1.0660723447799683,0.5875706076622009,0.9259803549298701,0.6352201255612403
35,0.9857137799263,0.596045196056366,0.9567710694277062,0.6267295599733509
36,0.981698751449585,0.598870038986206,0.9423746911234826,0.6305031452538832
37,1.049005150794983,0.5875706076622009,0.9277578110215049,0.6317610057644875
38,0.9747079014778137,0.596045196056366,0.93137528558947,0.628301887017376
39,0.9712643623352051,0.596045196056366,0.9185699965219077,0.630817609463098
40,0.9912536144256592,0.598870038986206,0.9008971382237081,0.6333333334083078
41,0.9706398248672485,0.596045196056366,0.8984343542992694,0.6339622632512506
42,0.9652354717254639,0.596045196056366,0.8907495441676686,0.6342767288100045
43,0.9668642282485962,0.596045196056366,0.8863239984842216,0.6336477997168055
44,0.9610158801078796,0.596045196056366,0.8836774735330786,0.6349056610521281
45,0.9530461430549622,0.596045196056366,0.8778588782316484,0.6330188686742723
46,0.9601231217384338,0.6016949415206909,0.8760185189966886,0.6352201264609331
47,0.9546765089035034,0.596045196056366,0.8713445600473656,0.635849056678748
48,0.9515411257743835,0.596045196056366,0.8676391986930895,0.6367924522303935
49,0.9515469670295715,0.6016949415206909,0.8644952115022911,0.6374213834228756
50,0.9384945034980774,0.596045196056366,0.8603696977567373,0.637421383872722
51,0.9333186745643616,0.596045196056366,0.8576402165604837,0.6374213835728243
52,0.9380937814712524,0.5932203531265259,0.8525082381266468,0.6411949687783823
53,0.9247127175331116,0.598870038986206,0.8495302222059957,0.6455974844266783
54,0.9205350875854492,0.6016949415206909,0.8638997964888998,0.6455974848765247
55,0.9600405097007751,0.6158192157745361,0.8501116147581137,0.6509433960014919
56,0.914275586605072,0.6186440587043762,0.8489844211242484,0.6591194974551411
57,0.911769449710846,0.612994372844696,0.8644360392348571,0.6559748432921164
58,0.9653692841529846,0.6158192157745361,0.8370631957204087,0.6647798736140413
59,0.909522533416748,0.6158192157745361,0.8580528875566878,0.6575471701112183
60,0.9039601683616638,0.612994372844696,0.833553617105544,0.6641509441459704
61,0.9268103837966919,0.6186440587043762,0.8290240302025897,0.6632075462701186
62,0.9049758315086365,0.6158192157745361,0.8238108565222543,0.6669811311008046
63,0.8978704214096069,0.6158192157745361,0.8165736177432462,0.6632075470198625
64,0.9175499677658081,0.6186440587043762,0.8113480390242811,0.6638364770127543
65,0.8904579877853394,0.6186440587043762,0.8117824864087615,0.6669811323003949
66,0.88702392578125,0.6186440587043762,0.8324285511700612,0.661320754492058
67,0.9189670085906982,0.6186440587043762,0.8061854582162773,0.6625786169519964
68,0.8864665031433105,0.6158192157745361,0.8114516773313846,0.6654088041317537
69,0.8776411414146423,0.6214689016342163,0.8016473280558796,0.6638364787371653
70,0.8903261423110962,0.6214689016342163,0.7970235982031192,0.6641509428714056
71,0.8941901922225952,0.6186440587043762,0.7949039722388646,0.6650943396226415
72,0.8698294162750244,0.6242938041687012,0.7866028104188307,0.6654088045066258
73,0.8678704500198364,0.6214689016342163,0.7903309759104027,0.6641509441459704
74,0.8845885396003723,0.6242938041687012,0.7795644802117497,0.667924528901682
75,0.8734539747238159,0.6214689016342163,0.7823449598918171,0.6694968548210912
76,0.8595119118690491,0.6186440587043762,0.7735677818082414,0.6688679249781483
77,0.8760144710540771,0.6242938041687012,0.7703792542031725,0.6679245273272196
78,0.8571673035621643,0.6186440587043762,0.7715611319122074,0.6710691822399883
79,0.8510624170303345,0.612994372844696,0.768894612789154,0.6660377364488518
80,0.8524159789085388,0.6158192157745361,0.7764117207167284,0.6660377364488518
81,0.8636449575424194,0.6242938041687012,0.7610096673545598,0.6707547178058504
82,0.8413909077644348,0.6186440587043762,0.7563769509207527,0.670125786163522
83,0.8398058414459229,0.6214689016342163,0.7565858859685982,0.6682389945354101
84,0.8503096699714661,0.6271186470985413,0.7476630198130818,0.670754717730876
85,0.8456534743309021,0.6271186470985413,0.7473643026261959,0.6723270435753108
86,0.8320385813713074,0.6186440587043762,0.7419943390402404,0.6716981132075471
87,0.8334729075431824,0.6158192157745361,0.7407904615942037,0.6698113203048706
88,0.8398930430412292,0.6242938041687012,0.7361164835264098,0.6726415096588855
89,0.8352047204971313,0.6242938041687012,0.7352558997442138,0.6726415089091415
90,0.8225804567337036,0.6158192157745361,0.7301502421217144,0.6720125787663009
91,0.8191222548484802,0.6158192157745361,0.7282778852390793,0.6704402514973526
92,0.8283643126487732,0.6242938041687012,0.7238376788373263,0.6710691827648091
93,0.8178434371948242,0.6242938041687012,0.7244214158388054,0.6735849051355566
94,0.8039319515228271,0.6271186470985413,0.7176181931915523,0.6704402507476087
95,0.8106939196586609,0.6242938041687012,0.7211655560529457,0.6669811325253181
96,0.8190107345581055,0.6242938041687012,0.7132360292680608,0.673584905585403
97,0.8001479506492615,0.6186440587043762,0.7092195594835581,0.6745283026365364
98,0.8013436794281006,0.6242938041687012,0.7059557653073245,0.673584905960275
99,0.8041754364967346,0.6242938041687012,0.7022763109057204,0.6748427667707767
100,0.7958082556724548,0.6242938041687012,0.700626196126518,0.6757861642717565
101,0.7882261872291565,0.6186440587043762,0.6994125920271723,0.6735849046857102
102,0.7960823178291321,0.6242938041687012,0.6952318254506813,0.6761006296055871
103,0.7758252620697021,0.6214689016342163,0.690684578253788,0.6742138367029106
104,0.7791896462440491,0.6242938041687012,0.6910827060165645,0.6701257855637268
105,0.7946054935455322,0.6214689016342163,0.6859703625523069,0.6745283009121253
106,0.7739672660827637,0.6242938041687012,0.6920041670589328,0.6764150945645458
107,0.7632679343223572,0.6242938041687012,0.6817506751174447,0.674842767970367
108,0.7790146470069885,0.6271186470985413,0.6775882502022029,0.677672955450022
109,0.7627293467521667,0.6299434900283813,0.6768984308032869,0.6811320753217494
110,0.7534675598144531,0.6271186470985413,0.6772157336930809,0.6754716990878747
111,0.7731227278709412,0.6299434900283813,0.6678297265520635,0.6808176094630979
112,0.7684847116470337,0.6299434900283813,0.6733886667017667,0.6849056599275121
113,0.7452743649482727,0.6355932354927063,0.6608611240326984,0.6845911953434254
114,0.7477492094039917,0.6355932354927063,0.664005161456342,0.6792452836936375
115,0.7706090211868286,0.6299434900283813,0.6545642279229074,0.6861635227623226
116,0.7469712495803833,0.6299434900283813,0.6578192774604701,0.6883647793493931
117,0.733775794506073,0.6355932354927063,0.6497726624866702,0.6864779873464093
118,0.7401992082595825,0.6299434900283813,0.6446983961939062,0.6886792443083517
119,0.7261572480201721,0.6355932354927063,0.6416132652534628,0.6893081752759106
120,0.7227175235748291,0.6384180784225464,0.6392144784987348,0.6889937110666958
121,0.7269063591957092,0.6355932354927063,0.6354781407980049,0.6905660376608747
122,0.7276074886322021,0.6355932354927063,0.6322446585451282,0.6933962271648383
123,0.7239590287208557,0.6384180784225464,0.6300714073690978,0.693710691748925
124,0.7172404527664185,0.6384180784225464,0.6265985284961244,0.6955974841267808
125,0.7122982740402222,0.6412429213523865,0.6235929911241591,0.6943396230163814
126,0.7015196084976196,0.6468926668167114,0.620684358683772,0.6949685536090683
127,0.6951780319213867,0.6525423526763916,0.623237022813761,0.6918238984713765
128,0.7016649842262268,0.6440678238868713,0.6172681845209134,0.6946540879753401
129,0.6965757608413696,0.6468926668167114,0.6130765132934043,0.6990566045233289
130,0.6866047978401184,0.6497175097465515,0.6089508903101555,0.7006289299179174
131,0.681657075881958,0.6525423526763916,0.606621138179827,0.6999999991003073
132,0.6934837698936462,0.6468926668167114,0.603807806218945,0.701886791478163
133,0.6813967227935791,0.6525423526763916,0.5985899966467851,0.7056603769086441
134,0.6758038401603699,0.6553672552108765,0.5940598390387289,0.7037735856554044
135,0.6812629103660583,0.6525423526763916,0.5913933571404631,0.7081761003290332
136,0.6728789210319519,0.6553672552108765,0.5884009910079668,0.7110062892332017
137,0.6648225784301758,0.6638417840003967,0.5837112681670759,0.7110062899829457
138,0.6546124815940857,0.6638417840003967,0.5802098741321444,0.715094340297411
139,0.64838707447052,0.6751412153244019,0.58169751894549,0.7157232695405589
140,0.6645217537879944,0.6836158037185669,0.5788290560620386,0.7345911942188095
141,0.6439966559410095,0.6864407062530518,0.5784433298890695,0.7402515715023257
142,0.6364765763282776,0.700564980506897,0.5666658145076824,0.7465408796784263
143,0.6408201456069946,0.709039568901062,0.5646158722961474,0.7490566038485593
144,0.6493594646453857,0.7231638431549072,0.5606730246693833,0.7578616356699721
145,0.6266417503356934,0.7288135886192322,0.5544288105184927,0.7628930809362879
146,0.6211158037185669,0.7288135886192322,0.5517714413456947,0.7641509430213544
147,0.6201992630958557,0.7288135886192322,0.5451626081136788,0.7716981140322655
148,0.6094558835029602,0.7372881174087524,0.5412959775084969,0.7792452822691239
149,0.6042871475219727,0.7514124512672424,0.5384738002933046,0.7805031447290625
150,0.606199324131012,0.7570621371269226,0.5330727147606183,0.7849056604523329
