Date,Open,High,Low,Close,Adj Close,Volume
2000-05-15,87.359200,88.247902,83.804199,83.960999,75.231720,10393164728
2000-05-16,84.849800,89.136703,84.849800,89.136703,79.869316,12981649597
2000-05-17,90.914200,95.410202,90.914200,95.410202,85.490570,19270866835
2000-05-18,94.521500,98.076500,92.744003,98.076500,87.879662,19431654639
2000-05-19,96.299004,98.076500,95.410202,97.187798,87.083344,8671669110
2000-05-22,96.299004,98.076500,93.632698,94.521500,84.694260,9883789625
2000-05-23,95.410202,95.410202,90.025497,90.914200,81.462006,7623890367
2000-05-24,87.725197,90.914200,87.568298,89.136703,79.869316,7192043803
2000-05-25,91.802902,92.744003,89.136703,90.914200,81.462006,7668067456
2000-05-26,88.247902,90.025497,88.247902,89.136703,79.869316,6351570829
2000-05-29,88.091103,92.744003,88.091103,89.136703,79.869316,5909529
2000-05-30,89.136703,89.136703,89.136703,89.136703,79.869316,0
2000-05-31,94.521500,96.299004,94.521500,96.299004,86.286957,14480902
2000-06-01,95.410202,95.410202,91.802902,92.744003,83.101570,5617363805
2000-06-02,94.521500,95.410202,90.914200,90.914200,81.462006,9184364055
2000-06-05,93.632698,93.632698,90.914200,91.802902,82.258316,3739737268
2000-06-06,91.802902,91.802902,91.802902,91.802902,82.258316,0
2000-06-07,90.914200,93.632698,90.025497,92.744003,83.101570,8767539033
2000-06-08,92.744003,97.187798,92.744003,93.632698,83.897865,17518934098
2000-06-09,94.521500,95.410202,91.802902,93.632698,83.897865,7013679732
2000-06-12,94.521500,95.410202,93.632698,94.521500,84.694260,7055558410
2000-06-13,93.632698,98.076500,93.632698,97.187798,87.083344,23633791887
2000-06-14,98.965302,99.853996,95.410202,95.410202,85.490570,13791489199
2000-06-15,96.299004,97.187798,92.744003,93.632698,83.897865,9968464357
2000-06-16,93.632698,94.521500,92.744003,93.632698,83.897865,5160580932
2000-06-19,92.744003,92.744003,88.247902,90.025497,80.665703,7816109176
2000-06-20,90.914200,92.744003,90.025497,90.025497,80.665703,6457632493
2000-06-21,90.914200,90.914200,89.136703,90.914200,81.462006,4528371271
2000-06-22,91.802902,94.521500,90.914200,94.521500,84.694260,9436355334
2000-06-23,94.521500,97.187798,93.632698,94.521500,84.694260,10671176105
2000-06-26,94.521500,95.410202,90.025497,91.802902,82.258316,6683768174
2000-06-27,91.802902,92.744003,89.136703,90.025497,80.665703,4499090
2000-06-28,89.136703,90.914200,83.804199,88.091103,78.932426,11381161055
2000-06-29,88.091103,88.457100,82.026703,85.058899,76.215477,9050519080
2000-06-30,83.804199,85.738503,82.026703,84.692902,75.887527,6809280
2000-07-03,85.581703,85.581703,80.405998,82.026703,73.498528,4586677011
2000-07-04,82.915398,82.915398,76.328201,77.216904,69.188812,7057803263
2000-07-05,77.216904,82.549500,76.694199,82.549500,73.966972,11756861039
2000-07-06,82.026703,85.058899,81.817596,83.281403,74.622780,12394901274
2000-07-07,84.692902,86.313599,82.915398,83.072304,74.435417,10253677
2000-07-10,83.647301,83.804199,80.249199,83.804199,75.091225,7117740
2000-07-11,83.804199,85.581703,83.072304,84.536102,75.747040,6168759515
2000-07-12,85.058899,85.424896,83.804199,84.536102,75.747040,4401762390
2000-07-13,85.058899,89.136703,85.058899,88.247902,79.072922,16596375931
2000-07-14,89.136703,90.914200,89.136703,90.025497,80.665703,8352748457
2000-07-17,89.136703,90.025497,88.247902,89.136703,79.869316,3991441245
2000-07-18,90.025497,90.025497,85.581703,85.947601,77.011787,5245947329
2000-07-19,90.025497,90.025497,85.581703,85.947601,77.011787,5245947329
2000-07-20,99.501099,102.085999,98.779701,99.020103,88.725159,11426243744
2000-07-21,100.704002,101.184998,95.473000,96.434898,86.408745,6025881736
2000-07-24,94.571198,96.194397,90.061996,90.061996,80.698402,4390504060
2000-07-25,89.581100,92.406799,89.160202,89.400703,80.105873,6068290
2000-07-26,90.783501,93.849701,90.061996,93.609200,83.876816,7188846246
2000-07-27,93.368698,94.811699,90.783501,93.128197,83.445816,5190567
2000-07-28,93.128197,98.539200,92.647301,98.539200,88.294250,8419157684
2000-07-31,99.020103,99.020103,96.194397,96.434898,86.408745,2298606
2000-08-01,98.118301,98.539200,95.473000,95.473000,85.546844,2913291366
2000-08-02,95.473000,96.675400,93.849701,95.052101,85.169701,2499845933
2000-08-03,95.052101,95.052101,89.821602,91.264503,81.775894,3776433143
2000-08-04,92.406799,94.330704,91.985901,92.226402,82.637787,4508799
2000-08-07,90.542999,92.406799,90.302498,91.985901,82.422287,3496366
2000-08-08,93.128197,93.128197,91.024002,91.504997,81.991386,3704904
2000-08-09,91.504997,95.953903,91.264503,95.473000,85.546844,8217948550
2000-08-10,95.473000,96.194397,93.368698,93.849701,84.092316,4494224981
2000-08-11,93.849701,95.473000,91.985901,92.406799,82.799431,2874000613
2000-08-14,92.887802,92.887802,89.821602,89.821602,80.483009,2088812947
2000-08-15,90.542999,91.745499,89.581100,90.061996,80.698402,4009359703
2000-08-16,90.061996,92.226402,90.061996,91.985901,82.422287,3052653433
2000-08-17,92.647301,93.609200,91.264503,92.647301,83.014923,3661182907
2000-08-18,93.609200,96.194397,92.887802,93.368698,83.661324,6220164898
2000-08-21,94.811699,99.020103,94.571198,98.358803,88.132607,11676817561
2000-08-22,98.539200,99.501099,95.473000,95.473000,85.546844,5435618932
2000-08-23,95.473000,95.473000,95.473000,95.473000,85.546844,0
2000-08-24,97.156403,97.877800,94.811699,94.811699,84.954292,4000785
2000-08-25,95.953903,96.434898,93.849701,95.052101,85.169701,3173321364
2000-08-28,94.330704,95.052101,91.024002,91.024002,81.560394,2193105710
2000-08-29,90.302498,92.406799,89.581100,91.504997,81.991386,2900412
2000-08-30,92.406799,93.368698,87.957802,87.957802,78.812981,4103639
2000-08-31,87.236298,89.400703,87.236298,87.717300,78.597488,3746247282
2000-09-01,88.438797,88.919701,81.584900,81.584900,73.102661,4621742
2000-09-04,83.689201,85.613098,83.027802,84.170097,75.419075,4438414355
2000-09-05,85.132103,86.094002,83.929604,85.132103,76.281067,4747817
2000-09-06,84.651100,85.853500,82.546898,82.787300,74.180046,2779027474
2000-09-07,82.065903,82.787300,77.135902,77.135902,69.116219,3798064664
2000-09-08,78.999702,79.240196,77.135902,77.316299,69.277863,3642743587
2000-09-11,77.316299,78.999702,77.316299,78.759201,70.570732,2394779736
2000-09-12,78.759201,78.759201,78.759201,78.759201,70.570732,0
2000-09-13,78.759201,78.999702,73.829201,78.999702,70.786255,2786357960
2000-09-14,78.759201,78.759201,74.490601,74.490601,66.745949,2420888189
2000-09-15,74.490601,77.797203,70.763000,71.244003,63.836891,3558582715
2000-09-18,66.734901,68.598701,66.013397,67.937302,60.873981,3735031000
2000-09-19,67.456398,69.560600,66.013397,67.696800,60.658489,5470739
2000-09-20,68.598701,71.003502,67.937302,71.003502,63.621391,6901874151
2000-09-21,70.763000,71.424400,69.320099,70.041603,62.759506,3757515127
2000-09-22,67.696800,68.177803,65.292000,65.292000,58.503700,3384315346
2000-09-25,65.292000,66.975403,62.466301,62.466301,55.971783,2688080
2000-09-26,61.804901,63.187698,58.257801,61.324001,54.948254,4561605
2000-09-27,60.842999,64.149696,60.121498,62.706699,56.187199,4752340190
2000-09-28,62.947201,64.871101,59.159599,59.159599,53.008881,3487858960
2000-09-29,60.842999,60.842999,58.498199,58.738701,52.631741,3894196
2000-10-02,53.267700,56.574402,50.922901,50.922901,45.628536,4118949
2000-10-03,50.922901,53.267700,49.540100,53.027199,47.514053,6027187
2000-10-04,51.403900,51.403900,51.403900,51.403900,46.059528,1133150
2000-10-05,51.403900,53.989101,51.403900,52.606300,47.136913,8471218240
2000-10-06,54.710602,56.093399,53.989101,56.093399,50.261471,4061492446
2000-10-09,59.881001,59.881001,58.017300,58.017300,51.985348,3472546641
2000-10-10,58.017300,58.017300,58.017300,58.017300,51.985348,0
2000-10-11,56.093399,56.574402,56.093399,56.093399,50.261471,707547
2000-10-12,54.229599,57.055302,52.606300,53.989101,48.375950,4634154233
2000-10-13,50.201500,57.776798,50.201500,57.776798,51.769852,7574477
2000-10-16,57.776798,57.776798,57.776798,57.776798,51.769852,0
2000-10-17,57.776798,60.121498,57.295799,58.979198,52.847237,11405186
2000-10-18,58.498199,58.979198,54.951099,54.951099,49.237930,4700506
2000-10-19,51.163399,53.989101,51.163399,51.163399,45.844028,3032908758
2000-10-20,54.710602,54.710602,53.027199,54.710602,49.022434,3488067
2000-10-23,57.295799,59.400101,56.333900,57.776798,51.769852,3797149
2000-10-24,57.776798,61.564400,57.295799,61.564400,55.163662,8771237
2000-10-25,61.324001,65.772903,61.324001,65.292000,58.503700,12853322
2000-10-26,63.187698,64.871101,63.187698,63.187698,56.618195,6016043662
2000-10-27,63.187698,63.187698,63.187698,63.187698,56.618195,0
2000-10-30,58.979198,58.979198,58.979198,58.979198,52.847237,314491
2000-10-31,57.055302,59.159599,57.055302,58.498199,52.416245,8583257314
2000-11-01,59.881001,60.362000,56.574402,56.574402,50.692459,5450620880
2000-11-02,57.055302,60.362000,56.574402,60.362000,54.086269,9335342693
2000-11-03,62.466301,64.390198,62.045399,64.390198,57.695667,11268710814
2000-11-06,66.975403,67.696800,64.630600,66.975403,60.012085,13576326
2000-11-07,68.177803,71.424400,67.937302,71.424400,63.998531,17142559148
2000-11-08,74.731102,76.414497,74.069702,76.414497,68.469826,15437427
2000-11-09,74.971497,79.961601,73.588799,79.961601,71.648140,17926909178
2000-11-10,78.999702,80.202103,75.933502,77.797203,69.708763,9731607425
2000-11-13,74.069702,74.490601,72.386299,72.386299,64.860428,8893923
2000-11-14,72.386299,75.452499,72.386299,75.452499,67.607841,15150151
2000-11-15,78.278198,78.759201,74.250099,75.452499,67.607841,16560350364
2000-11-16,75.452499,76.654900,73.107803,75.452499,67.607841,10576059722
2000-11-17,74.731102,75.452499,70.282097,74.971497,67.176849,8085684
2000-11-20,66.494400,68.358200,65.111603,65.111603,58.342068,5537158937
2000-11-21,62.947201,69.560600,62.947201,69.560600,62.328506,9032556
2000-11-22,70.763000,74.250099,70.522598,73.107803,65.506912,14817589517
2000-11-23,72.145798,74.069702,71.003502,73.107803,65.506912,6311326923
2000-11-24,75.452499,78.037697,74.971497,78.037697,69.924263,11959254
2000-11-27,79.240196,79.721100,75.452499,75.452499,67.607841,7616399
2000-11-28,74.250099,75.211998,73.107803,74.250099,66.530441,4647734061
2000-11-29,72.626801,76.174004,72.626801,75.452499,67.607841,7464291687
2000-11-30,75.452499,76.895401,72.867302,74.250099,66.530441,7525777
2000-12-01,71.905296,74.250099,71.664902,74.250099,66.530441,5098329
2000-12-04,72.145798,72.867302,70.763000,71.424400,63.998531,3284557397
2000-12-05,70.763000,72.145798,69.801102,71.424400,63.998531,4875348048
2000-12-06,75.452499,75.452499,69.079597,70.282097,62.974987,11314582
2000-12-07,69.560600,70.763000,68.598701,68.839104,61.682026,3563542669
2000-12-08,69.560600,70.763000,68.839104,70.522598,63.190487,6291075275
2000-12-11,71.003502,71.424400,69.079597,69.801102,62.544006,4582372113
2000-12-12,70.522598,70.522598,69.560600,70.041603,62.759506,8997962
2000-12-13,70.522598,72.626801,69.801102,72.626801,65.075920,8598327
2000-12-14,72.386299,72.867302,70.763000,72.386299,64.860428,5731818005
2000-12-15,71.424400,72.386299,70.763000,71.664902,64.214027,3940969222
2000-12-18,70.282097,70.522598,67.937302,67.937302,60.873981,4263736151
2000-12-19,66.253899,66.734901,65.532501,65.532501,58.719208,4231979
2000-12-20,63.428200,64.390198,63.428200,64.390198,57.695667,4382522
2000-12-21,62.225800,64.390198,62.225800,64.390198,57.695667,4550255163
2000-12-22,64.871101,66.975403,63.668701,65.772903,58.934605,6276386359
2000-12-25,65.772903,65.772903,65.772903,65.772903,58.934605,0
2000-12-26,66.975403,67.215897,63.668701,63.668701,57.049183,2431841
2000-12-27,62.466301,63.187698,61.564400,61.564400,55.163662,1677740
2000-12-28,59.881001,63.187698,59.400101,61.804901,55.379150,5530272219
2000-12-29,62.466301,62.947201,59.881001,61.564400,55.163662,4884556064
2001-01-01,61.564400,61.564400,61.564400,61.564400,55.163662,0
2001-01-02,61.324001,64.871101,60.602501,64.871101,58.126572,7089880028
2001-01-03,62.466301,66.253899,62.466301,65.532501,58.719208,8057098
2001-01-04,68.358200,70.041603,67.696800,70.041603,62.759506,10220228
2001-01-05,71.424400,74.731102,70.282097,74.490601,66.745949,13164457
2001-01-08,73.107803,78.759201,72.867302,74.731102,66.961449,13983440351
2001-01-09,75.933502,79.961601,75.933502,79.961601,71.648140,15072129966
2001-01-10,79.961601,84.410599,78.518700,84.410599,75.634575,21489424
2001-01-11,84.891602,87.236298,80.863403,84.170097,75.419075,23316217574
2001-01-12,85.853500,85.853500,82.546898,85.613098,76.712059,11306283
2001-01-15,84.891602,85.613098,81.584900,85.372597,76.496552,7397402499
2001-01-16,84.891602,90.061996,84.891602,88.198303,79.028473,20313802720
2001-01-17,87.717300,89.160202,85.853500,86.094002,77.142960,12753872075
2001-01-18,84.891602,86.755402,82.546898,84.651100,75.850082,12633412057
2001-01-19,84.651100,84.651100,84.651100,84.651100,75.850082,0
2001-01-22,84.651100,84.651100,84.651100,84.651100,75.850082,0
2001-01-23,84.651100,84.651100,84.651100,84.651100,75.850082,0
2001-01-24,84.651100,84.651100,84.651100,84.651100,75.850082,0
2001-01-25,84.651100,84.651100,84.651100,84.651100,75.850082,0
2001-01-26,84.651100,84.651100,84.651100,84.651100,75.850082,0
2001-01-29,84.410599,87.717300,83.448700,84.891602,76.065575,11442356442
2001-01-30,85.372597,90.783501,84.170097,90.783501,81.344910,18628454921
2001-01-31,93.849701,96.915901,92.406799,96.915901,86.839722,26987549
2001-02-01,97.877800,100.462997,96.915901,99.020103,88.725159,22506626
2001-02-02,101.184998,105.874001,101.184998,105.874001,94.866463,19162416093
2001-02-05,103.769997,104.250999,98.539200,102.327003,91.688255,15817541529
2001-02-06,100.462997,103.769997,95.473000,99.020103,88.725159,16076788446
2001-02-07,96.675400,100.944000,96.194397,98.539200,88.294250,15063404971
2001-02-08,99.501099,104.490997,99.501099,102.567001,91.903290,22969401
2001-02-09,103.528999,109.662003,102.567001,108.459000,97.182709,28063945439
2001-02-12,107.556999,110.383003,105.392998,110.383003,98.906677,16943431797
2001-02-13,111.043999,112.005997,108.940002,110.142998,98.691628,21405744415
2001-02-14,110.142998,112.968002,104.912003,105.153000,94.220421,24119837
2001-02-15,105.874001,112.247002,105.153000,112.247002,100.576889,33199134
2001-02-16,111.765999,111.765999,106.113998,108.459000,97.182709,15663623
2001-02-19,103.769997,106.835999,103.047997,105.392998,94.435463,8524660663
2001-02-20,105.874001,108.940002,105.392998,107.977997,96.751717,16701666806
2001-02-21,106.113998,107.737999,104.490997,107.737999,96.536667,7594805
2001-02-22,106.113998,106.113998,100.462997,101.425003,90.880020,9743015
2001-02-23,101.425003,101.846001,96.915901,101.605003,91.041313,10474893959
2001-02-26,103.289001,108.459000,102.085999,108.459000,97.182709,15102147
2001-02-27,110.804001,111.043999,105.634003,107.556999,96.374481,15725465355
2001-02-28,107.556999,107.556999,107.556999,107.556999,96.374481,0
2001-03-01,104.912003,105.392998,100.223000,100.223000,89.802994,6617894
2001-03-02,101.605003,104.250999,100.944000,103.047997,92.334267,8717500083
2001-03-05,103.047997,104.912003,101.425003,104.671997,93.789444,6457877
2001-03-06,106.113998,108.459000,104.490997,105.874001,94.866463,13912096
2001-03-07,107.075996,108.459000,103.289001,105.153000,94.220421,17408255
2001-03-08,105.153000,107.075996,103.769997,104.671997,93.789444,10306324715
2001-03-09,103.289001,105.874001,102.807999,104.250999,93.412209,8078830
2001-03-12,102.085999,103.289001,97.877800,101.425003,90.880020,10695988
2001-03-13,97.877800,101.425003,97.877800,100.944000,90.449036,9101157017
2001-03-14,100.944000,100.944000,100.944000,100.944000,90.449036,0
2001-03-15,99.741600,104.010002,99.741600,104.010002,93.196266,22404333853
2001-03-16,103.769997,104.490997,99.501099,100.704002,90.233986,12537628725
2001-03-19,100.704002,101.605003,99.020103,100.704002,90.233986,7082838955
2001-03-20,102.327003,103.289001,100.223000,100.704002,90.233986,11046367
2001-03-21,101.184998,104.490997,101.184998,102.807999,92.119232,13768836348
2001-03-22,104.010002,109.902000,103.528999,109.902000,98.475685,23849553346
2001-03-23,117.177002,117.417000,115.072998,117.417000,105.209366,25658241995
2001-03-26,121.445000,122.648003,119.100998,120.242996,107.741547,19514103778
2001-03-27,120.242996,121.445000,119.100998,121.445000,108.818581,11694759887
2001-03-28,121.445000,124.992996,119.100998,119.100998,106.718285,15752130015
2001-03-29,117.898003,120.242996,116.695999,120.242996,107.741547,11486425850
2001-03-30,121.445000,121.445000,116.695999,119.100998,106.718285,10245976279
2001-04-02,119.100998,119.100998,111.043999,112.968002,101.222916,9861479047
2001-04-03,110.804001,113.629997,108.459000,112.727997,101.007866,9103508920
2001-04-04,112.727997,112.968002,109.420998,111.285004,99.714897,7587220039
2001-04-05,111.285004,111.285004,111.285004,111.285004,99.714897,0
2001-04-06,115.554001,119.100998,113.870003,119.100998,106.718285,12286066244
2001-04-09,117.657997,117.657997,114.350998,116.935997,104.778366,6134170406
2001-04-10,117.898003,119.100998,113.209000,114.350998,102.462120,7040131456
2001-04-11,116.275002,119.100998,114.592003,119.100998,106.718285,10014658794
2001-04-12,117.898003,119.100998,116.515999,117.898003,105.640343,12843608987
2001-04-13,117.898003,119.100998,113.209000,113.870003,102.031143,10389922728
2001-04-16,113.448997,115.554001,112.247002,114.592003,102.678078,5709469270
2001-04-17,114.592003,116.695999,114.592003,116.695999,104.563332,8885716707
2001-04-18,116.695999,117.657997,115.554001,116.515999,104.402031,8141370320
2001-04-19,119.100998,119.100998,112.727997,112.727997,101.007866,20239244398
2001-04-20,112.727997,112.727997,109.902000,112.005997,100.360924,11722535629
2001-04-23,110.804001,111.765999,110.142998,111.525002,99.929939,5742058
2001-04-24,110.804001,113.448997,110.804001,112.968002,101.222916,9421107650
2001-04-25,112.487000,112.727997,109.420998,110.142998,98.691628,6592035704
2001-04-26,112.487000,112.727997,109.420998,110.142998,98.691628,6592035704
2001-04-27,109.181000,110.383003,107.556999,108.699997,97.398651,4513196556
2001-04-30,108.459000,109.420998,101.605003,102.807999,92.119232,5415617443
2001-05-01,102.807999,102.807999,102.807999,102.807999,92.119232,0
2001-05-02,103.769997,106.113998,101.846001,104.490997,93.627258,8992433894
2001-05-03,104.490997,106.113998,103.769997,106.113998,95.081520,5494561215
2001-05-04,106.113998,106.835999,98.779701,100.704002,90.233986,7227287054
2001-05-07,100.704002,102.567001,99.020103,100.462997,90.018028,4732817
2001-05-08,99.020103,100.223000,93.609200,96.194397,86.193237,7439918
2001-05-09,95.473000,96.434898,93.849701,94.571198,84.738800,7412833911
2001-05-10,94.330704,94.330704,87.957802,87.957802,78.812981,8666414
2001-05-11,85.613098,87.957802,81.825401,87.717300,78.597488,11622644617
