Date,Open,High,Low,Close,Adj Close,Volume
2000-05-15,10.401000,10.443100,10.064100,10.190400,4.139433,69936468
2000-05-16,10.316800,10.864200,10.274600,10.864200,4.413136,72682897
2000-05-17,11.622100,11.622100,11.495800,11.622100,4.721002,67600400
2000-05-18,11.622100,12.295900,11.622100,12.127500,4.926301,234700984
2000-05-19,12.085400,12.211700,11.832700,11.916900,4.840753,125310400
2000-05-22,11.622100,11.790600,11.369500,11.664300,4.738146,107814872
2000-05-23,11.664300,11.916900,11.537900,11.874800,4.823652,77347933
2000-05-24,11.664300,11.874800,11.285300,11.580000,4.703900,72990146
2000-05-25,11.790600,11.874800,11.285300,11.327400,4.601293,86404121
2000-05-26,11.116800,11.580000,10.948400,11.285300,4.584192,99753953
2000-05-29,11.369500,11.453700,10.990500,10.990500,4.464442,79253810
2000-05-30,10.990500,10.990500,10.990500,10.990500,4.464442,0
2000-05-31,11.537900,11.874800,11.369500,11.874800,4.823652,114418866
2000-06-01,11.832700,12.211700,11.790600,12.085400,4.909199,177077497
2000-06-02,12.380100,12.590600,12.211700,12.422200,5.046011,316984748
2000-06-05,13.096000,13.096000,12.843300,13.096000,5.319715,128119215
2000-06-06,13.096000,13.096000,13.096000,13.096000,5.319715,0
2000-06-07,12.927500,13.643400,12.927500,13.474900,5.473627,186962815
2000-06-08,13.180200,13.517100,13.096000,13.096000,5.319715,90855450
2000-06-09,13.011800,13.264400,12.927500,13.096000,5.319715,109704197
2000-06-12,13.096000,13.222300,12.969600,13.096000,5.319715,77671971
2000-06-13,12.843300,13.053900,12.759100,12.759100,5.182862,70611166
2000-06-14,12.843300,13.011800,12.759100,12.927500,5.251268,66791527
2000-06-15,12.801200,12.927500,12.338000,12.380100,5.028910,84556402
2000-06-16,12.422200,12.759100,12.380100,12.632800,5.131558,89281496
2000-06-19,12.380100,12.632800,12.253800,12.506400,5.080214,48445449
2000-06-20,12.801200,12.801200,12.338000,12.338000,5.011809,74444887
2000-06-21,12.380100,12.506400,12.295900,12.295900,4.994707,49221075
2000-06-22,12.422200,12.759100,12.253800,12.759100,5.182862,87506659
2000-06-23,12.717000,12.759100,12.422200,12.422200,5.046011,35514955
2000-06-26,12.422200,12.422200,12.127500,12.127500,4.926301,53206117
2000-06-27,12.211700,12.253800,11.580000,11.832700,4.806550,93129418
2000-06-28,11.622100,11.790600,11.369500,11.537900,4.686800,85253731
2000-06-29,11.959000,11.959000,11.453700,11.622100,4.721002,120709958
2000-06-30,11.622100,11.874800,11.411600,11.706400,4.755246,171649446
2000-07-03,11.706400,11.916900,11.580000,11.916900,4.840753,81041875
2000-07-04,11.916900,11.959000,11.327400,11.327400,4.601293,52918531
2000-07-05,11.327400,12.085400,11.327400,12.085400,4.909199,142777050
2000-07-06,11.916900,12.211700,11.832700,12.043200,4.892057,78447597
2000-07-07,12.043200,12.295900,12.001100,12.001100,4.874957,64448525
2000-07-10,12.211700,12.295900,11.790600,11.959000,4.857855,97118449
2000-07-11,11.959000,12.085400,11.832700,11.874800,4.823652,62820971
2000-07-12,11.790600,12.127500,11.790600,11.916900,4.840753,42169769
2000-07-13,12.043200,12.422200,11.916900,12.085400,4.909199,136525925
2000-07-14,12.085400,12.927500,12.085400,12.759100,5.650402,206011898
2000-07-17,17.221800,17.506500,17.079500,17.221800,7.626721,71144944
2000-07-18,17.221800,17.364201,16.865999,16.937201,7.500684,51836012
2000-07-19,17.221800,17.364201,16.865999,16.937201,7.500684,51836012
2000-07-20,17.150700,17.221800,16.937201,16.937201,7.500684,33483511
2000-07-21,17.079500,17.221800,16.581400,16.794800,7.437623,67277233
2000-07-24,16.794800,16.937201,16.723700,16.723700,7.406136,23329499
2000-07-25,16.438999,16.865999,16.438999,16.652500,7.374605,52734943
2000-07-26,16.652500,17.150700,16.652500,16.723700,7.406136,63975254
2000-07-27,16.723700,16.723700,15.656200,16.723700,7.406136,78129599
2000-07-28,16.438999,17.435301,16.438999,16.865999,7.469153,70665211
2000-07-31,17.008301,17.221800,16.865999,17.150700,7.595234,52062417
2000-08-01,17.221800,17.364201,17.008301,17.079500,7.563704,30642772
2000-08-02,17.079500,17.221800,16.794800,17.008301,7.532173,26220769
2000-08-03,16.794800,17.221800,16.794800,16.937201,7.500684,45167414
2000-08-04,17.008301,17.150700,16.723700,16.865999,7.469153,50929536
2000-08-07,15.869700,16.225500,15.371500,15.442700,6.838841,74180162
2000-08-08,15.442700,15.442700,14.802200,15.086900,6.681275,56168505
2000-08-09,15.086900,16.011999,15.086900,15.940900,7.059471,83343021
2000-08-10,15.869700,16.154400,15.585000,16.011999,7.090957,52028468
2000-08-11,16.011999,16.225500,15.656200,15.727400,6.964922,41226380
2000-08-14,15.727400,15.727400,15.442700,15.585000,6.901860,16229984
2000-08-15,15.585000,15.727400,15.371500,15.442700,6.838841,22856539
2000-08-16,15.442700,16.154400,15.371500,15.940900,7.059471,56331676
2000-08-17,16.296700,16.794800,16.083200,16.794800,7.437623,68398072
2000-08-18,16.794800,17.150700,16.723700,16.794800,7.437623,84749774
2000-08-21,16.937201,17.577700,16.937201,17.221800,7.626721,88667706
2000-08-22,17.221800,17.221800,16.723700,16.937201,7.500684,34967087
2000-08-23,16.937201,16.937201,16.937201,16.937201,7.500684,0
2000-08-24,16.723700,17.008301,16.438999,16.581400,7.343117,59383475
2000-08-25,16.367800,16.510201,16.083200,16.296700,7.217038,27838540
2000-08-28,16.225500,16.225500,15.798500,15.798500,6.996408,26103646
2000-08-29,15.585000,16.367800,15.513900,16.367800,7.248525,53751010
2000-08-30,16.367800,16.652500,15.940900,15.940900,7.059471,45739075
2000-08-31,15.798500,16.937201,15.798500,16.865999,7.469153,91621268
2000-09-01,17.506500,18.004601,17.292999,17.862301,7.910367,338309034
